1.000000000000000000e+00,1.000000000000000000e+00,1.166957092285156250e+01
1.000000000000000000e+00,3.000000000000000000e+00,1.155022430419921875e+01
3.000000000000000000e+00,1.000000000000000000e+00,1.153449726104736328e+01
3.000000000000000000e+00,3.000000000000000000e+00,1.141552925109863281e+01
1.000000000000000000e+00,5.000000000000000000e+00,1.143330764770507812e+01
3.000000000000000000e+00,5.000000000000000000e+00,1.129875469207763672e+01
1.000000000000000000e+00,7.000000000000000000e+00,1.131842231750488281e+01
3.000000000000000000e+00,7.000000000000000000e+00,1.118358707427978516e+01
1.000000000000000000e+00,9.000000000000000000e+00,1.120524787902832031e+01
3.000000000000000000e+00,9.000000000000000000e+00,1.106941032409667969e+01
2.356664061546325684e+00,1.100000000000000000e+01,1.100000000000000000e+01
3.000000000000000000e+00,1.100000000000000000e+01,1.095683097839355469e+01
3.000000000000000000e+00,1.022814273834228516e+01,1.100000000000000000e+01
1.000000000000000000e+00,1.100000000000000000e+01,1.109370326995849609e+01
1.000000000000000000e+00,1.271566009521484375e+01,1.100000000000000000e+01
1.000000000000000000e+00,1.300000000000000000e+01,1.098465347290039062e+01
3.000000000000000000e+00,1.300000000000000000e+01,1.084691143035888672e+01
1.000000000000000000e+00,1.500000000000000000e+01,1.088175010681152344e+01
3.000000000000000000e+00,1.500000000000000000e+01,1.073917293548583984e+01
1.000000000000000000e+00,1.700000000000000000e+01,1.078557777404785156e+01
3.000000000000000000e+00,1.700000000000000000e+01,1.063615417480468750e+01
1.000000000000000000e+00,1.900000000000000000e+01,1.070048522949218750e+01
3.000000000000000000e+00,1.900000000000000000e+01,1.054253673553466797e+01
1.000000000000000000e+00,2.100000000000000000e+01,1.063236999511718750e+01
3.000000000000000000e+00,2.100000000000000000e+01,1.046544742584228516e+01
1.000000000000000000e+00,2.300000000000000000e+01,1.058781719207763672e+01
3.000000000000000000e+00,2.300000000000000000e+01,1.041373538970947266e+01
1.000000000000000000e+00,2.500000000000000000e+01,1.057224750518798828e+01
3.000000000000000000e+00,2.500000000000000000e+01,1.039539146423339844e+01
1.000000000000000000e+00,2.700000000000000000e+01,1.058781719207763672e+01
3.000000000000000000e+00,2.700000000000000000e+01,1.041373538970947266e+01
1.000000000000000000e+00,2.900000000000000000e+01,1.063236999511718750e+01
3.000000000000000000e+00,2.900000000000000000e+01,1.046544742584228516e+01
1.000000000000000000e+00,3.100000000000000000e+01,1.070048522949218750e+01
3.000000000000000000e+00,3.100000000000000000e+01,1.054253673553466797e+01
1.000000000000000000e+00,3.300000000000000000e+01,1.078557777404785156e+01
